survey_year,season,s1q2,s2q4,CropCategory,s2q21,s2q28,storage_type_clean,plot_weight,total_loss_kg,loss_rate_pct,s2q41,s2q42,s2q43,s2q44,s2q45,s2q46,s2q47,s2q48,s2q49,s2q50
2024,B,Gasabo,Sorghum,Sorghum,65.0,,,704.4535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,35.0,,,1253.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,French beans   ,Vegetables,7000.0,,,97.4285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,French beans   ,Vegetables,120.0,775.0,,654.7662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,470.0,,Own storage,85.00294,5.0,1.06,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,300.0,220.0,,522.4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,98.0,,,509.8789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Onion,Vegetables,4000.0,,,56.99403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,French beans   ,Vegetables,5000.0,,,56.99403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Eggplant,Vegetables,4400.0,,,56.99403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,8.0,,,521.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cassava,Cassava,56.0,,,521.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,5.0,,,521.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,186.0,200.0,,1061.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,210.0,,,750.3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,79.0,,,98.46906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,287.0,550.0,,98.46906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,1212.0,500.0,,98.46906,32.0,2.64,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,12.0,,,98.46906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,14.0,,,824.7853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,15.0,,,824.7853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,53.0,200.0,,824.7853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,72.0,,,925.4841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,52.0,400.0,,317.3206,10.0,19.23,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,9.0,,,606.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,87.0,,,81.74532,25.0,28.74,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,350.0,200.0,Own storage,81.74532,16.0,4.57,10.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Eggplant,Vegetables,330.0,,,81.74532,1.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,50.0,,Own storage,81.74532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,91.0,250.0,,81.74532,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,300.0,300.0,,81.74532,150.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,207.0,400.0,,97.46087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,22.0,,Own storage,1021.948,2.0,9.09,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Soybean,Soybean,5.0,,,1021.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,3.0,,,1021.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,317.0,,,158.5561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,36.0,,,158.5561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Soybean,Soybean,30.0,,,158.5561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,23.0,,,638.9005,4.0,17.39,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,85.0,,Own storage,428.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,50.0,,,428.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,79.0,100.0,,428.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,307.0,250.0,,428.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,154.0,100.0,,428.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cassava,Cassava,60.0,,,768.9224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,45.0,,Own storage,768.9224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,103.0,,,768.9224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,41.0,300.0,,3504.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,15.0,250.0,,3504.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,47.0,250.0,,3504.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,30.0,,,1800.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Soybean,Soybean,10.0,,,1800.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,95.0,,,1800.888,25.0,26.32,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,28.0,150.0,,1086.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,141.0,250.0,,1086.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,139.0,250.0,,1086.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,150.0,250.0,,1056.43,70.0,46.67,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,61.0,,,1056.43,75.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,75.0,,,1056.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,67.0,300.0,,1056.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,90.0,350.0,,407.9821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,432.0,,,407.9821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,30.0,,,1008.535,4.0,13.33,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Soybean,Soybean,20.0,,,1008.535,2.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,79.0,200.0,,1008.535,50.0,63.29,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,54.0,200.0,,1008.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,20.0,,Own storage,1008.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Avocado,Fruits,25.0,,,2645.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cassava,Cassava,29.0,,,2645.179,70.0,100.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,28.0,,,2645.179,10.0,35.71,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Climbing bean,Climbing bean,2.0,,,2645.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,40.0,,,1899.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,20.0,,,2655.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,15.0,,,2655.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,140.0,200.0,,875.5526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cassava,Cassava,99.0,,,875.5526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,76.0,,,875.5526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Tomato,Vegetables,900.0,300.0,,875.5526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sugar cane,Other crops,376.0,250.0,,875.5526,15.0,3.99,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,19.0,,,2940.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,86.0,,,6101.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,27.0,200.0,,1918.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,108.0,150.0,,1918.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,15.0,,,1918.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,7.0,,,1908.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,5.0,,,1908.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,142.0,150.0,,1328.617,80.0,56.34,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sorghum,Sorghum,75.0,550.0,,1328.617,1.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,B,Gasabo,Soybean,Soybean,16.0,,,565.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,121.0,100.0,,565.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,1040.0,,,326.0194,600.0,57.69,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,53.0,,,326.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,50.0,,,409.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Soybean,Soybean,26.0,,,409.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,915.0,,,409.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,29.0,,,409.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,42.0,120.0,,409.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,49.0,300.0,,1808.667,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,154.0,,,1808.667,75.0,48.7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cassava,Cassava,100.0,250.0,,875.5208,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,150.0,250.0,,875.5208,120.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,120.0,200.0,,875.5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,17.0,,,875.5208,20.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,375.0,250.0,,1296.516,120.0,32.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Taro,Taro & Yams,196.0,300.0,,1296.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,37.0,,,1296.516,20.0,54.05,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,147.0,300.0,,1296.516,60.0,40.82,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,230.0,200.0,,1221.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cassava,Cassava,38.0,,,1801.234,10.0,26.32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,15.0,,,1311.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cassava,Cassava,60.0,,,1311.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,13.0,,,1311.598,6.0,46.15,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,81.0,,,808.9852,15.0,18.52,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,29.0,100.0,,808.9852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cassava,Cassava,428.0,,,195.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Taro,Taro & Yams,8.0,,,1535.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,15.0,700.0,,2879.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,169.0,200.0,,377.5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,187.0,,,377.5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,60.0,,,377.5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Banana for beer,Banana for beer,18.0,150.0,,377.5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,388.0,250.0,,377.5458,140.0,36.08,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Bush bean,Bush bean,40.0,,,199.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Taro,Taro & Yams,172.0,,,199.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Cooking banana,Cooking banana,217.0,,,199.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Dessert banana,Dessert banana,252.0,250.0,,199.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Sweet potato,Sweet potato,250.0,,,199.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Gasabo,Maize,Maize,35.0,,,199.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,140.0,500.0,,47.45992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,240.0,250.0,,47.45992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,240.0,,,10.27785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,300.0,,,85.68766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,40.0,,,85.68766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,40.0,,,87.08624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,80.0,,,87.08624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Cassava,Cassava,200.0,,,87.08624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Sorghum,Sorghum,166.0,,,89.64178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,80.0,,,89.64178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Taro,Taro & Yams,120.0,,,89.64178,300.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,40.0,,,89.64178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Cooking banana,Cooking banana,739.0,200.0,,31.49975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Dessert banana,Dessert banana,300.0,120.0,,31.49975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,173.0,,,31.49975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Taro,Taro & Yams,100.0,,,31.49975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,10.0,,,31.49975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Macadamia,Other crops,50.0,,,31.49975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Cassava,Cassava,8.0,,,545.9859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Taro,Taro & Yams,55.0,,,545.9859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Tomato,Vegetables,1400.0,360.0,,134.6472,80.0,5.71,0.0,0.0,0.0,20.0,40.0,5.0,0.0,0.0,5.0,10.0
2024,B,Kicukiro,Sorghum,Sorghum,96.0,,Own storage,134.6472,8.0,8.33,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Sorghum,Sorghum,108.0,,,281.5167,8.0,7.41,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Dessert banana,Dessert banana,252.0,100.0,,111.2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Banana for beer,Banana for beer,927.0,80.0,,111.2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,20.0,,,504.5419,2.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,15.0,,,504.5419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,80.0,,,114.7934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Cassava,Cassava,525.0,400.0,,114.7934,125.0,23.81,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,150.0,300.0,Own storage,114.7934,10.0,6.67,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Taro,Taro & Yams,5.0,,,114.7934,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,12.0,,,468.9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Maize,Maize,10.0,,,468.9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Sorghum,Sorghum,180.0,500.0,,113.9602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Taro,Taro & Yams,40.0,,,113.9602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Bush bean,Bush bean,8.0,,,186.4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Groundnut,Groundnut,8.0,,,186.4567,7.0,87.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,B,Kicukiro,Cassava,Cassava,179.0,,,186.4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
